campaign_id,open_rate,click_rate,conversion_rate,age,segment,engagement
1,0.17956756718465744,0.3407728449220607,0.08360845629084768,62,New Customer,1
46,0.5164855925704056,0.48976066318361394,0.1591518300268629,30,VIP,1
16,0.7114816663554556,0.3588569641521197,0.16691144893362345,49,VIP,1
46,0.7693131817118026,0.25168931300738917,0.14820824786006065,39,VIP,1
3,0.1942597723654363,0.4300906335314409,0.12296420520085027,42,Returning Customer,0
35,0.5880295805472301,0.06119176304980875,0.07568747677839623,44,Returning Customer,1
41,0.5482545249542617,0.2301549522391647,0.12020832947783465,34,Returning Customer,0
6,0.30753334218092937,0.1506834643545092,0.041627989615654046,23,Returning Customer,1
25,0.06432439951529438,0.06127252539453654,0.03457776870781104,60,VIP,0
13,0.5673434354846496,0.38411602151297947,0.08998297704413742,33,New Customer,1
34,0.7591211454196252,0.2602880949444531,0.29860463892816586,25,VIP,0
8,0.5240900914367386,0.2828166727497704,0.09794908425491954,50,Returning Customer,0
21,0.37646954314072556,0.21151504207606123,0.28093691710653157,27,VIP,1
34,0.4438654205837213,0.23556524348534025,0.1176786437303082,51,New Customer,1
4,0.19972160574493814,0.06684851969027153,0.1317029973598828,36,Returning Customer,0
25,0.6129081228153033,0.33972973390061845,0.23911886496066884,31,New Customer,0
15,0.6098148725073869,0.22189920620655473,0.02809149823423701,20,New Customer,0
4,0.15913797529056872,0.4102161108334958,0.05469399707809185,58,New Customer,0
45,0.7084837868747443,0.10618072807010728,0.2921520794925644,40,Returning Customer,0
12,0.25189230460497897,0.11047699577522951,0.1517752019882084,57,VIP,0
32,0.7866920457024612,0.326422190050037,0.013292904662589089,28,Returning Customer,1
32,0.33717726052793434,0.4245416774647245,0.014214219916815152,64,Returning Customer,1
28,0.18341304405087472,0.2413769409229059,0.2721722051332178,23,VIP,0
13,0.3137900835092392,0.366207395679219,0.26200952686761525,51,VIP,0
31,0.3801352465228948,0.49967166153161197,0.13751973208353002,18,VIP,1
14,0.10198082977872112,0.4952301634671748,0.048966625783379625,52,VIP,0
20,0.4836637859174671,0.37472505298263303,0.2490853819087439,42,New Customer,0
18,0.49822432990167526,0.3723973799423419,0.09738003218389514,46,Returning Customer,1
29,0.6041978415121042,0.1313332547274638,0.1257175195989286,40,Returning Customer,1
6,0.07187741921805747,0.41843441945644916,0.2047429137147954,35,Returning Customer,0
32,0.4559286608253726,0.20850004225308907,0.10601950602229633,31,VIP,1
29,0.08968057495299829,0.48137701583474307,0.1886009780094879,34,Returning Customer,0
43,0.5758581649749901,0.0498995674663984,0.26558481313277527,19,New Customer,1
2,0.09179598927573836,0.22356178074763577,0.23921198063234322,48,Returning Customer,0
23,0.7337958862562246,0.2823618389649143,0.11448332216014812,36,Returning Customer,0
19,0.5765619251633725,0.20852654147222077,0.08638096641112043,49,New Customer,0
31,0.4305423238138678,0.11318380334742223,0.0856531346218677,45,New Customer,0
5,0.38112794246088116,0.30056435950342986,0.10457734511297491,58,Returning Customer,1
19,0.14800447280994677,0.3803997781663174,0.1480550960174317,25,VIP,1
34,0.26824954217349734,0.32597091204989626,0.12497924420818292,59,VIP,1
10,0.7017193287656722,0.12487993591593935,0.03990120629629735,58,Returning Customer,0
25,0.7283396086718705,0.36848789274057675,0.04903675750017249,57,Returning Customer,1
2,0.0505607812778983,0.13587992496183599,0.10287888281945502,56,Returning Customer,0
11,0.49560229360816344,0.0958491578327796,0.1686192300176572,39,Returning Customer,0
50,0.5894754567688353,0.34842732756497385,0.1777991850400484,41,VIP,1
31,0.5140602368432048,0.42296575059582525,0.145862119468989,55,Returning Customer,1
15,0.11125982364976549,0.24595432937132147,0.22163276436225438,19,New Customer,0
9,0.21329367409917666,0.27038197863783453,0.22117463662702097,58,VIP,0
23,0.23775520053603955,0.15834630953090392,0.12828824150621657,58,VIP,1
19,0.6737934734788174,0.2523628274039158,0.037332243228283275,36,New Customer,1
9,0.39739957723169034,0.07467166902607952,0.15905243093013696,58,Returning Customer,1
35,0.4151211589559276,0.4783571065446651,0.11444071919814978,19,Returning Customer,1
21,0.7511697849158815,0.4021767202917322,0.04137689692911099,45,Returning Customer,1
9,0.5278144166410367,0.33730679980287054,0.29454516298945177,49,Returning Customer,0
28,0.724000776164498,0.27371524212535747,0.11092661678403067,36,Returning Customer,0
46,0.3923816415061497,0.3981628767517026,0.18773935188636928,33,New Customer,0
7,0.16207719388872066,0.2524310473970441,0.147038658400979,47,Returning Customer,1
16,0.7474516955555643,0.15698721499572094,0.04284848376502983,39,New Customer,0
16,0.39402883675065364,0.08858337523166929,0.01666308701177117,31,New Customer,1
33,0.18622356640911641,0.32731693851288557,0.18773082452458767,18,New Customer,1
4,0.2767968052279417,0.4654186150629919,0.07410656110436567,62,Returning Customer,1
4,0.08810194226670669,0.08527309121713206,0.0730961998841145,19,Returning Customer,0
39,0.40122544359228884,0.0982088420748953,0.28709285691309316,39,VIP,0
40,0.6898461289326775,0.22246695637067218,0.13853199129338742,63,VIP,0
17,0.7501853420050171,0.4053806804806476,0.008827819950206772,50,New Customer,0
37,0.7494516556277329,0.15402213719603727,0.10195281454494204,32,VIP,1
39,0.14392251922156007,0.13441733308831377,0.175347462675668,58,New Customer,1
29,0.3365404118832927,0.3137834828167886,0.09857022555513624,39,VIP,0
36,0.07117156973802978,0.2724512431184226,0.008055586210242693,57,Returning Customer,0
38,0.6913740087286047,0.03950797857816577,0.1332933796400206,56,Returning Customer,1
39,0.31906682151595533,0.04993008888154551,0.03177190085243335,58,New Customer,0
50,0.5233377709191761,0.32507636029053544,0.1857480073988113,58,New Customer,0
37,0.5861738285579665,0.237910563582412,0.1858761300668064,28,Returning Customer,1
35,0.37238350230736655,0.48577882387868204,0.011327741879520214,21,Returning Customer,0
7,0.27983175241268227,0.3424803912577317,0.08719987847981317,24,Returning Customer,0
27,0.7716596825869586,0.014936094376683412,0.12410587912170115,38,VIP,0
28,0.7733661687678908,0.2456992021022263,0.16507922935775338,24,VIP,1
22,0.26707727602251646,0.21307948816738495,0.08881902891245853,21,VIP,0
14,0.4097188225583435,0.06228979139694667,0.08632395376541944,29,VIP,0
7,0.7796331189950169,0.4623723295773731,0.2949045468750778,44,New Customer,1
37,0.05365130574162742,0.40445553655004457,0.012558838716269971,34,New Customer,1
22,0.3595086862843619,0.1227420951258009,0.29671362422734554,37,VIP,1
5,0.12534316226072634,0.13543057183306864,0.014325582323518958,48,New Customer,1
2,0.43186847417195195,0.025688846126530968,0.08650242833840575,43,VIP,1
27,0.06850246590536536,0.15539155127373008,0.148107256490805,48,VIP,1
21,0.3551738235429709,0.29646478436754325,0.04298950290429756,52,Returning Customer,1
38,0.21552430608900136,0.21621326030946744,0.04045390875561715,26,VIP,0
15,0.4499812718440556,0.4849351772226436,0.07689381397828375,22,New Customer,1
21,0.7969952368255248,0.03747928293919873,0.29205215507207083,25,VIP,1
10,0.6504020788450608,0.29980077786051523,0.11403505766236924,38,Returning Customer,1
23,0.684231568718316,0.43057162584845354,0.16979845148075753,33,New Customer,0
39,0.5264487405193107,0.2455630470807641,0.21128742071449388,33,Returning Customer,0
5,0.08116988620419392,0.011451733074594439,0.22266655065726312,35,VIP,1
1,0.20509825703310808,0.12897273491487485,0.20641228990360644,64,VIP,1
13,0.7437984173352913,0.16864679807730343,0.10107845795751745,45,VIP,1
21,0.32458483844656344,0.4833373023331566,0.03351834820681874,35,VIP,0
26,0.12772754486059668,0.4567689081009627,0.08451494259996326,31,New Customer,1
50,0.5768040243996515,0.47509354750273886,0.06308856803085199,54,VIP,0
45,0.27459329295069096,0.41462164423231446,0.04088319146079503,57,Returning Customer,0
21,0.2516426846781288,0.18230738971581315,0.007349019525485612,33,New Customer,1
18,0.7984830916686954,0.45387944682713827,0.28071775471752425,38,New Customer,0
37,0.6936041937699908,0.49102540790915394,0.27631031596360145,18,New Customer,1
45,0.35595336377588077,0.18153494301472695,0.015125101689050778,28,Returning Customer,0
32,0.7851959058623743,0.13767242333335997,0.05192537184612054,28,Returning Customer,0
36,0.5375849175644103,0.27798898346328843,0.04185014143883809,19,Returning Customer,0
17,0.6065168389098202,0.1017045743734757,0.0843668803264552,49,Returning Customer,1
35,0.0736347823116587,0.025985868489126304,0.06122066114362233,36,VIP,0
49,0.14120394451104284,0.47345727384677616,0.2837560612193565,22,VIP,0
11,0.5248138448721789,0.46361290989629544,0.025251130968061152,20,Returning Customer,1
21,0.7242679869871129,0.08970038834343931,0.06350124810135097,45,Returning Customer,0
26,0.5178077945656968,0.20979272099556254,0.02421699137487433,43,VIP,0
4,0.15051867073924385,0.4172077935036159,0.2941156045933309,40,VIP,1
34,0.13682003468474346,0.333890146422218,0.2755240527291015,47,Returning Customer,1
48,0.6831394218680613,0.20344587949364984,0.21498947692962328,25,New Customer,1
18,0.15447675403093575,0.3746437886195813,0.127791909665974,53,New Customer,0
40,0.44017397037801903,0.44955322022299354,0.05705344065719776,46,Returning Customer,0
35,0.0778349899717267,0.46381758195767536,0.06644691750604272,30,New Customer,0
41,0.11050232554338303,0.19563630984187264,0.13291200256680344,42,VIP,0
29,0.5542612007321487,0.09504473323568124,0.23046680140094447,39,New Customer,0
29,0.5668860578206376,0.4572910405150478,0.07941884879968766,63,Returning Customer,1
38,0.30610205495633175,0.05535216847190385,0.093237573760394,50,New Customer,0
42,0.2117073239322836,0.3636273117018002,0.17998328742134118,54,New Customer,1
21,0.660282703067981,0.0788436842817928,0.07131880868347608,24,New Customer,0
42,0.21282742210241778,0.20079955878716918,0.17526558638784107,40,VIP,0
13,0.45652030224978474,0.2116623158070634,0.11613926798168536,23,VIP,1
49,0.7761566306471792,0.08779137840492085,0.01031046177040441,32,VIP,0
41,0.16088932839678782,0.4621139026632399,0.12081038586958916,32,Returning Customer,0
17,0.7556572006210317,0.01130740232455027,0.27585758385574344,57,New Customer,1
9,0.1871697898015015,0.44796618617614903,0.08793356374003818,51,VIP,1
41,0.47558240601742213,0.44307636850298787,0.0968497168309407,31,VIP,0
1,0.3327557839690584,0.1653121903120208,0.019782266417786066,46,New Customer,1
2,0.7736964511263695,0.355099292240845,0.18451423457078828,33,Returning Customer,0
48,0.2551565217514527,0.1338763665361746,0.25477270928950163,46,New Customer,1
29,0.3497435015643152,0.38179904550442983,0.1058768679279305,40,Returning Customer,0
33,0.7871450883915654,0.2849486734759943,0.07207366725599652,27,New Customer,1
10,0.45235279339135487,0.1571104725813526,0.28698355624915756,64,VIP,1
50,0.42697258671594013,0.20611502928245076,0.22352178437744652,21,VIP,0
40,0.24333386615299346,0.34804547879681774,0.17014906778497937,29,VIP,1
21,0.5760226702328312,0.4539877503254537,0.09165934990346522,59,Returning Customer,1
28,0.060779713833333235,0.07405599311796457,0.06623940539292025,51,New Customer,1
11,0.08713447227672015,0.289968345137887,0.21472321170014017,21,Returning Customer,0
34,0.499518940351852,0.13432730773398757,0.15653664514120325,37,VIP,1
8,0.3062559303638406,0.402672402438975,0.1561799450408943,45,Returning Customer,1
22,0.7649872791507204,0.044416279876045725,0.02211294560167314,45,Returning Customer,1
8,0.7273930180420893,0.3475883371838732,0.15365834302788178,23,Returning Customer,0
49,0.5852796940075304,0.0957235467086046,0.2468232093118481,31,New Customer,0
15,0.663609185845851,0.30222885501758234,0.2840397833387277,52,Returning Customer,1
17,0.55049888725077,0.4194893677244191,0.03200471924452054,64,Returning Customer,0
23,0.1441865770326205,0.37998952443962297,0.18934956320972124,18,Returning Customer,1
24,0.624157527266902,0.37894201496498225,0.17050417523947406,36,VIP,0
45,0.2076439765391348,0.2637442029715836,0.2670937472844425,18,VIP,1
19,0.2925821413251476,0.44646534000636345,0.22537320905546143,30,New Customer,0
5,0.6644256590768152,0.29817154713857896,0.2895785607495939,25,VIP,1
32,0.45239420629508614,0.4595838045892896,0.2880097612745989,35,New Customer,1
44,0.694955535637557,0.27779600433788465,0.06770552800356623,52,VIP,0
1,0.20977648988244813,0.25792312587980143,0.21760526157012663,40,New Customer,1
23,0.5058338289551654,0.11895297941305409,0.15915692740946832,43,New Customer,1
37,0.11284322941119622,0.27694546047480045,0.06438059856459162,58,New Customer,1
8,0.5322957451550223,0.07888656731195952,0.05846072466522022,55,VIP,0
13,0.6219005283316511,0.43614819861717724,0.02432530237988595,37,Returning Customer,1
8,0.48869817048404124,0.34118702546706375,0.2386635829256067,19,VIP,1
23,0.2496736261241077,0.49688136976154157,0.09735143418600285,43,Returning Customer,1
43,0.07350700164415004,0.05512773961735632,0.25709065059868996,53,VIP,0
1,0.13958666297321431,0.12792964742419055,0.18249460980696436,42,Returning Customer,1
45,0.5167272343055197,0.4398077160904082,0.2020900064515382,47,VIP,0
24,0.7508151626318853,0.20367450888676966,0.08750212488305899,35,New Customer,1
35,0.20490080297900481,0.2384884650911298,0.13718828381870507,24,New Customer,0
24,0.6012696118288241,0.43171942481993225,0.12369527342493745,44,New Customer,0
17,0.6998382974367812,0.2656933802254766,0.07070659917738036,28,Returning Customer,0
5,0.4406616338356333,0.10480316621304038,0.24975365055803775,54,Returning Customer,1
20,0.5519493468827433,0.44709475655079267,0.18662535174198633,25,New Customer,0
21,0.6612614875071111,0.02522021164728641,0.011229593235921043,28,Returning Customer,0
40,0.2455063683054452,0.4487441711452872,0.24597510581360651,41,New Customer,0
31,0.27267175570103225,0.034754911069444,0.031811326808577435,47,VIP,0
46,0.05047063747134213,0.33626618865406277,0.12110893005976776,47,Returning Customer,0
36,0.7723205981733519,0.04512289604091399,0.17137707048911335,32,Returning Customer,0
11,0.7381586709472586,0.3560443631228821,0.0022953736983653992,52,VIP,0
15,0.6234261978195728,0.026645947453145934,0.19587243163288082,56,Returning Customer,0
19,0.10930701573248609,0.4228042865782859,0.19791088186807712,41,Returning Customer,0
7,0.3856271672746311,0.23831253595569254,0.19575789513979402,25,Returning Customer,1
28,0.12641881547866463,0.05579241720775018,0.04904038143188314,60,VIP,0
43,0.061940200447098956,0.35634152805497055,0.07671969803206481,59,New Customer,0
5,0.512137223909448,0.24975217717684361,0.07421274585982207,37,New Customer,0
5,0.7706220628101413,0.103564940848967,0.2880200949538911,58,VIP,0
30,0.7271510175741126,0.01767946320547563,0.020258456167763183,64,VIP,0
32,0.5725661112015533,0.2148191472655132,0.1286284523110512,43,VIP,0
8,0.12248043812365357,0.051958323056982426,0.2613761717460582,41,New Customer,0
10,0.2556230282542251,0.05614315214114623,0.23083979833431478,39,VIP,1
38,0.2900425451639682,0.14099147869771167,0.24673263739467802,22,New Customer,1
47,0.622362543309171,0.3189245656487879,0.2916880752366999,32,VIP,1
32,0.6516868844263356,0.2696561981948651,0.11617854368195667,53,Returning Customer,0
48,0.3388295922424403,0.0438037810467535,0.09289658231413835,54,New Customer,0
28,0.36341299746320727,0.4845313251873102,0.009197847045059193,46,New Customer,1
17,0.0833817794571285,0.4447126572643496,0.045005808536958625,32,VIP,1
31,0.2668525388140707,0.13702048870112754,0.16860439636290722,44,Returning Customer,0
8,0.3884638828832299,0.06994590222144921,0.04729817851600202,25,New Customer,0
40,0.1377372847889432,0.4717774037309252,0.2208915047942732,46,VIP,1
25,0.389950595566266,0.23595947116154295,0.011169781474781247,36,Returning Customer,1
9,0.6898818591933503,0.16247181273800354,0.07784640697136457,48,New Customer,1
2,0.48599076479379,0.2502754372309418,0.2086359370165466,26,VIP,1
15,0.10919739127880924,0.388644630827742,0.07665084727171913,27,Returning Customer,0
50,0.19375348912270574,0.0925087961684967,0.2186281392673392,54,New Customer,1
3,0.40590826261891716,0.3860729584195605,0.29875916262921054,27,New Customer,1
49,0.321115362366359,0.37722892608759406,0.23912518663473106,50,Returning Customer,0
36,0.31904526465957406,0.2742806203720311,0.10255063762830076,42,VIP,1
4,0.4469505861076926,0.43426272148729506,0.2701775701884784,21,VIP,1
14,0.48829694119209305,0.07475025530323166,0.01535392070046283,22,Returning Customer,1
41,0.6476461777071434,0.30178471326617984,0.21750204733419362,40,New Customer,0
41,0.3057249225968635,0.2301780957258926,0.006996699468802514,56,Returning Customer,0
25,0.6540997122804402,0.21692313528955753,0.052366648607089505,22,Returning Customer,1
50,0.30395842183447436,0.13375492492206745,0.29627572246157236,25,Returning Customer,0
10,0.09157474170592537,0.19241703183685493,0.1082654737482921,34,New Customer,0
21,0.46564073825359337,0.06299387045159621,0.24614981344927161,18,Returning Customer,1
36,0.4909267436711109,0.13328349518476434,0.1128260138506806,29,Returning Customer,0
12,0.7509051842163952,0.14326290281126047,0.2520085352393447,52,New Customer,1
27,0.5945459945468559,0.36312725505546833,0.28963186803803226,31,New Customer,0
40,0.7383294893708297,0.033789709332342946,0.13066087302574994,35,Returning Customer,1
2,0.7312604076822572,0.32908423099392176,0.1678047575544838,27,VIP,0
13,0.5034305826936817,0.11849085579866303,0.18859184698907033,32,Returning Customer,0
32,0.44582154900233567,0.05011213789898403,0.28045044065257063,59,New Customer,1
31,0.4680807253726999,0.15739501893186272,0.07702322623036736,50,New Customer,1
16,0.7837481057579359,0.11999170602001535,0.183374811850118,36,New Customer,1
32,0.6298757688102192,0.2804958641615265,0.09741606846694274,51,VIP,1
32,0.1296994285942969,0.1851144376895016,0.06507995405472584,62,New Customer,0
34,0.63382130508605,0.4833369337800798,0.02547610170696425,42,VIP,0
11,0.17790353667366943,0.4821393037015168,0.18621325912078465,33,New Customer,1
10,0.38551291175421926,0.22742048186891736,0.2646256436614705,25,New Customer,0
15,0.20784475413240072,0.3995928557235272,0.10541786665335377,52,Returning Customer,1
17,0.5671872991499224,0.016501585021828767,0.1658005608578932,38,VIP,0
40,0.7079823021447768,0.27842767651515327,0.19264013858823473,36,Returning Customer,1
18,0.2677714140250107,0.37421659443041977,0.12439505333856118,63,VIP,0
9,0.11150805590614073,0.11630218044959459,0.2710043551098174,28,New Customer,1
25,0.27386982355622247,0.03997416003131244,0.10882654836035296,61,New Customer,0
40,0.5542713934491459,0.08640027859416338,0.037503246026953097,28,VIP,0
14,0.2965700956658375,0.22650556271518996,0.04320610741550986,28,Returning Customer,1
25,0.25858412566535255,0.25812199617056836,0.26725728435231383,39,VIP,0
50,0.1883263929381987,0.19663370983329656,0.2964024128543879,38,VIP,0
22,0.4231373201558251,0.2255871458507662,0.08668135517151508,44,VIP,1
30,0.25696162111789067,0.24041513020854785,0.04308081769641343,35,New Customer,1
20,0.5982577618546124,0.38702396418453716,0.14466368452686282,59,VIP,1
21,0.10746680149415204,0.06156853005804967,0.21285841907297937,57,New Customer,1
44,0.5480247748334882,0.38678572890810403,0.1837208724308916,55,Returning Customer,0
32,0.2281700109258274,0.3474273781245491,0.2853324546247838,47,New Customer,1
46,0.4169594457887023,0.37341379664339586,0.2453333651914884,62,Returning Customer,1
49,0.26456744152344547,0.36988950907890816,0.2606916495192006,64,Returning Customer,1
21,0.5920765070080968,0.240589989742874,0.16250014765472107,62,Returning Customer,0
35,0.7589802801887275,0.11358609043484101,0.09818255799943501,50,New Customer,0
32,0.73780758460236,0.27294816310788395,0.21052080313817373,38,VIP,0
30,0.4875696613580683,0.4794112062684588,0.13171591198541852,19,New Customer,0
39,0.3969577274427338,0.2983775838827482,0.08632627216869737,30,Returning Customer,1
49,0.6637253820795364,0.01541310115426103,0.04568120570168925,19,VIP,0
12,0.5624947719707976,0.03925834338943141,0.1583622623668687,60,New Customer,0
41,0.18767308566269963,0.49650308246574065,0.17827607015997562,62,Returning Customer,1
47,0.6656894102097503,0.04525371602732579,0.17063570479625248,48,Returning Customer,1
18,0.3716632920460326,0.03256212842200029,0.034964509030066204,27,VIP,0
21,0.19173924497838135,0.18298189198574114,0.17099619586162293,40,New Customer,1
13,0.26134801279736936,0.484965429601975,0.05052423204154231,39,VIP,0
21,0.25064527268625675,0.1661508253291042,0.1991142496354407,64,VIP,0
8,0.43940523095259504,0.21084322412888262,0.12881519899966,46,VIP,0
46,0.22577756800840665,0.32069775999219713,0.25463657632174663,50,VIP,1
40,0.14267486555118214,0.02181480126993493,0.2334797234381336,48,New Customer,1
46,0.14276813796032056,0.4499041529844021,0.21731461545499012,31,VIP,0
7,0.4874571478543224,0.26452707860167174,0.21022112980029067,27,Returning Customer,0
23,0.601069466637034,0.2387373439419884,0.1681464118434306,35,Returning Customer,1
44,0.2911497566287556,0.4317560644812489,0.0183340728385033,28,Returning Customer,0
32,0.07598803236051281,0.4770075287854304,0.1966468870599003,56,VIP,1
11,0.14541866520275804,0.21747836350694905,0.14007665326911456,64,Returning Customer,1
22,0.7360209202527929,0.09449612885368304,0.1408664141980599,20,New Customer,1
22,0.4201577446920897,0.40969754230101574,0.1137066586398809,19,VIP,1
43,0.39017960721138106,0.20759760639901872,0.27872127445251316,25,VIP,0
25,0.07853688373256819,0.4684173143607654,0.07483538008572971,48,VIP,1
22,0.5964777667376744,0.47545050207718165,0.09497833602293389,25,New Customer,1
28,0.44605106069905914,0.06626622554347104,0.2889122348206868,60,VIP,1
29,0.20156070206489057,0.4787114439930971,0.2430461205830094,19,VIP,0
13,0.1325553201357929,0.19045245946810926,0.0042259236488609965,39,Returning Customer,0
18,0.33754089772399887,0.32666373365202334,0.27183227995856213,22,Returning Customer,0
2,0.6778714731462693,0.02702754004968256,0.0679941896499211,24,VIP,0
29,0.6989709194007684,0.445553294301078,0.21177976174981902,37,New Customer,0
21,0.5021347852967274,0.3243826913789838,0.16592193221016463,45,Returning Customer,1
15,0.5956523204226071,0.3253416888086454,0.1610435650808352,30,VIP,0
27,0.13636684055215276,0.45206631838896705,0.21537639701781575,19,Returning Customer,0
50,0.4910945491008911,0.2590901157045981,0.06215444156833191,49,Returning Customer,1
31,0.5502242776153864,0.21115315377764976,0.047707539229927966,43,New Customer,0
15,0.20053463218534417,0.43440308862323496,0.19557378201988557,20,VIP,0
23,0.7101160496826943,0.3737860508169851,0.08717376867139867,58,Returning Customer,1
24,0.1962475531407648,0.4749980758328015,0.29218506229732827,59,VIP,0
44,0.2851080198848378,0.47065972772216097,0.135453551722402,30,New Customer,0
13,0.515417635267594,0.19733982063451774,0.03347910600208957,38,New Customer,1
22,0.5287625488480481,0.22902328216929477,0.2057445498516134,62,Returning Customer,0
43,0.5745385557405255,0.13543262735748146,0.09184778773983938,54,New Customer,0
37,0.13400878480115425,0.3337174656778982,0.04457622828642066,40,Returning Customer,1
33,0.6870983224464166,0.18862556534355443,0.12684700886697628,24,VIP,0
3,0.4496353492124449,0.3951893168377588,0.28926668342618345,34,Returning Customer,0
19,0.40349134557880123,0.06955987275814617,0.12342917291613899,45,Returning Customer,0
23,0.7858232183851322,0.06703739707121549,0.10420012971931904,64,New Customer,0
29,0.6052837227057648,0.11018313689550448,0.13335268862079122,47,VIP,0
30,0.13850451996453117,0.05130317233433261,0.003634711679894509,22,VIP,1
39,0.6174043754196805,0.31381548776233503,0.03993046157958422,41,Returning Customer,0
44,0.12143670047965212,0.08220285534820193,0.2549023854403823,24,VIP,1
47,0.07060292188473864,0.08838182955915057,0.2934103236283541,51,VIP,0
25,0.3527194214524228,0.016971829627291334,0.04738244568110441,59,Returning Customer,0
37,0.795183629614414,0.3932241071655688,0.1606553455160725,50,Returning Customer,1
47,0.18116295214614697,0.4080250671575057,0.2899000301416931,44,VIP,1
8,0.5544832576450925,0.08939098401857545,0.04697441285368915,31,Returning Customer,1
42,0.1800470496545895,0.37236697279094,0.05589288525073507,36,New Customer,0
16,0.5935902312187896,0.2224371103471062,0.2780449061785195,55,VIP,0
8,0.4290152511783696,0.12740149265304176,0.21170629393571475,29,Returning Customer,1
1,0.5599787825670323,0.3144784579561762,0.04559000605264822,20,VIP,0
44,0.20215488193567593,0.09745719643007154,0.11804780133558292,24,VIP,0
5,0.6092212493903766,0.38087296774998736,0.016880983264413164,52,New Customer,0
3,0.79671429471703,0.03333146150957033,0.12980146017530825,42,New Customer,0
1,0.5492378754694699,0.47997415713467806,0.2333704483461111,32,VIP,0
4,0.42010999855465825,0.04521887431722599,0.16619161637583815,36,New Customer,1
40,0.7423804914644486,0.29392972543185797,0.19423263654486092,36,Returning Customer,0
35,0.06188888167390723,0.4520752021599655,0.09804603966006277,40,VIP,1
32,0.5974426394643659,0.01583318973544667,0.0484187753234379,28,New Customer,0
42,0.7165598876103597,0.25427208588463796,0.003935002732045323,38,VIP,0
34,0.0962559377157181,0.18150341251223315,0.2463937032988036,51,VIP,0
43,0.38754812781181863,0.29436277322637544,0.19099636780373636,56,Returning Customer,0
25,0.2035395904624992,0.12047411950145276,0.06879637238630651,24,Returning Customer,1
10,0.4748886241908726,0.04180061644354514,0.12553018802318844,59,Returning Customer,0
21,0.5371572189527454,0.3167071880558664,0.24043298061843427,61,New Customer,0
46,0.2769673871965663,0.21425612735176722,0.1616100558274157,44,New Customer,1
39,0.3949862522585756,0.31501791396605255,0.09004796293379348,40,New Customer,0
27,0.25950461395741964,0.11316418195054302,0.08015535515120564,55,Returning Customer,0
27,0.3270433733413353,0.1759832188472061,0.06528420733464768,37,VIP,0
2,0.1696549675163177,0.28522388078865907,0.24711896404025094,44,Returning Customer,1
41,0.7141695826892236,0.3006252613791164,0.17455810520539874,25,New Customer,0
48,0.057507807919352324,0.19243425580938994,0.21274714971043926,54,New Customer,1
13,0.7118068898328415,0.14722607075211266,0.258036132419224,20,New Customer,1
9,0.47875915876230385,0.14411330844941198,0.29605851075906486,19,Returning Customer,0
36,0.2987433831327631,0.09560268219624023,0.07484507595923458,39,New Customer,0
22,0.5922928440952473,0.16944843154149772,0.05427074623737388,23,Returning Customer,0
42,0.43081411389699825,0.10772576513647777,0.13859950283818454,56,VIP,0
26,0.4243314935807049,0.320569549052673,0.01052138384355975,57,Returning Customer,1
12,0.13260671218922482,0.2888428291386239,0.23751536446905847,53,New Customer,0
17,0.3421370194590565,0.19746852359875083,0.26512799965031464,61,VIP,0
14,0.2307982593925525,0.1696567097693233,0.2058119096244085,41,New Customer,0
14,0.06177192919720974,0.12643095809537483,0.0803985073690828,29,VIP,1
34,0.32007472308658497,0.2723745713900772,0.03694664219663717,34,New Customer,0
20,0.11736659706920356,0.46026235452938724,0.1146432563759665,39,Returning Customer,0
11,0.24262252829388892,0.34599449518057923,0.250000686151576,36,New Customer,0
16,0.11938746588732084,0.374763209877428,0.1043483411358344,26,Returning Customer,0
31,0.12570621916729913,0.4188451531916398,0.010276372087991991,29,Returning Customer,0
6,0.1992584708113912,0.1823011369355459,0.08228411286753957,49,VIP,0
19,0.7998869333648002,0.040809133236098936,0.29698368302271694,48,Returning Customer,0
37,0.05163810714293658,0.3150538136276057,0.20300062669976496,34,Returning Customer,1
4,0.529004477090304,0.10244942270173599,0.27025644899313833,40,Returning Customer,1
47,0.15593277351991802,0.2888313884978765,0.23245958025033225,27,VIP,0
4,0.7404711025330819,0.37236001424696175,0.1619116545979892,47,New Customer,0
20,0.12022467000022193,0.3939827680524399,0.04460666171849409,36,New Customer,0
10,0.7662973903446775,0.1579011689212826,0.1045933435067153,43,Returning Customer,1
24,0.5081947906126085,0.26109228395896444,0.17512206758226664,43,Returning Customer,0
35,0.05095105768661769,0.31427289717582424,0.2611897046195976,28,New Customer,0
26,0.7205053984376046,0.41154555363330475,0.08060251375946989,37,Returning Customer,1
37,0.4412838510251887,0.3830804459014242,0.036368060802068856,62,New Customer,1
38,0.2470023014978634,0.49410790727891146,0.16764969526644521,21,VIP,0
21,0.6254593831367227,0.013961491499705332,0.0529503667554167,64,Returning Customer,0
40,0.7449991654151525,0.22436982602293518,0.183108530796572,29,Returning Customer,1
39,0.4127681173600954,0.13546179832430266,0.0790564327451196,42,New Customer,1
21,0.2866651058323332,0.06874775970098797,0.0692889012901874,27,New Customer,1
10,0.6417088429511951,0.4566425108019205,0.11975422949666732,39,VIP,1
38,0.5613391233413411,0.4990014123868863,0.17795752726738376,24,Returning Customer,0
46,0.7165643628127043,0.09849214187331458,0.1635953018847939,41,New Customer,0
4,0.5693855095708947,0.028832362472668162,0.07342034317049416,19,VIP,1
